,Company Name,Meta data,Graphic card,Hard disk,Price,Date,Time,Processor Name,Processor Chip,Processor Chip Detail,RAM storage,RAM detail
137,lenovo,"['lenovo', 'legion slim 7 15"" gaming laptop', 'shadow black']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/04/2022,18:30:00,AMD,ryzen 7,ryzen 7 5800h,16gb,None
138,asus,"['asus', 'rog zephyrus 15.6"" qhd gaming laptop', 'eclipse grey', 'eclipse grey']",nvidia geforce rtx 3080,1tb ssd,1949.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,16gb,None
139,asus,"['asus', 'zenbook pro 15.6"" touch', 'screen laptop', 'pine gray']",nvidia geforce rtx 3050 ti,,1449.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,None,None
140,asus,"['asus', 'rog 16"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3060 v6g graphics,1tb ssd,1999.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
141,hp ,"['hp omen', '16.1"" gaming laptop', 'amd radeon rx 6650m', 'mica silver']",,1tb ssd,1579.99,09/04/2022,18:30:00,AMD,ryzen 7,ryzen 7 6800,16gb,None
142,alienware,"['alienware', 'x15 r1 15.6"" fhd gaming laptop', '512gb solid state drive', 'white, lunar light']",nvidia geforce rtx 3070,,2199.99,09/04/2022,18:30:00,Intel,i7,i7,16gb,None
143,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black']",nvidia geforce rtx 3050 ti,,1199.99,09/04/2022,18:30:00,Intel,i7,i7,16gb,None
144,gigabyte ,"['gigabyte aorus 17.3"" fhd laptop']",nvidia geforce rtx 3080 ti,1tb ssd,2799.0,09/04/2022,18:30:00,Intel,i9,i9 12900h,32gb,ddr5
145,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse grey']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,1999.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,None,None
146,asus ,"['asus vivobook flip multifunctional laptop, 14” fhd touch display, amd ryzen 7, 16gb ddr4, 1tb ssd, bespoke black', 'black']",,,799.99,09/04/2022,18:30:00,None,None,None,None,None
147,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/04/2022,18:30:00,Intel,i5,i5,8gb,ddr4
148,asus,"['asus', 'strix scar 15 g533 15.6"" gaming laptop', 'off black']",nvidia geforce rtx 3080,1 tb ssd,2499.99,09/04/2022,18:30:00,Intel,i9,i9,None,None
149,hp ,"['hp omen', '16.1"" gaming laptop']",nvidia geforce rtx 3050 ti,512gb ssd,997.99,09/04/2022,18:30:00,AMD,ryzen 7,ryzen 7,16gb,None
150,asus,"['asus', 'rog 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3080 ti,2tb ssd,3199.99,09/04/2022,18:30:00,Intel,i9,i9,32gb,ddr5
151,lenovo,"['lenovo', 'legion slim 7 15"" 4k ultra hd gaming laptop', 'shadow black']",nvidia geforce rtx 3050 ti,1tb ssd,1439.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9 5900hx,16gb,None
152,asus,"['asus', 'rog zephyrus 14"" wqxga 120hz gaming laptop', 'amd radeon rx 6800s', 'moonlight white']",,1tb pcie 4.0 ssd,1899.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
153,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black, dark shadow grey']",nvidia geforce rtx 3050,,1149.99,09/04/2022,18:30:00,Intel,i7,i7,16gb,None
154,asus,"['asus', 'rog zephyrus 14"" fhd 144hz gaming laptop', 'moonlight white']",nvidia geforce rtx 3060,512gb pcie ssd,1399.99,09/04/2022,18:30:00,AMD,ryzen 7,ryzen 7,16gb,ddr4
155,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'uhd', '144hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,3999.99,09/04/2022,18:30:00,Intel,i9,i9,None,None
156,asus,"['asus', 'zenbook 14 um425 14"" laptop', 'pine gray']",,1 tb ssd,1099.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,None,None
157,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'phantom grey, with speckles']",nvidia geforce rtx 3050 graphics,,899.99,09/04/2022,18:30:00,AMD,ryzen 5,ryzen 5,8gb,None
158,razer,"['razer', 'blade 17', '17.3"" gaming laptop', 'uhd 144hz', '32gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,3799.99,09/04/2022,18:30:00,Intel,i9,i9,None,None
159,msi,"['msi', 'vector gp76 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3080,1 tb ssd,2499.99,09/04/2022,18:30:00,Intel,i7,i7,None,None
160,msi,"['msi', 'gp66 15.6"" 240hz gaming laptop', 'black']",nvidia geforce rtx 3070,1tb ssd,1699.99,09/04/2022,18:30:00,Intel,i7,i7,16gb,None
161,asus,"['asus', 'rog strix g15 advantage edition 15.6"" fhd gaming laptop', 'radeon\xa0rx 6800m']",,512gb ssd,1319.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9 5900hx,16gb,None
162,alienware,"['alienware', 'm15 r5 15.6"" fhd gaming laptop', '1tb solid state drive', 'dark side of the moon']",nvidia geforce rtx 3070,,1999.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,16gb,None
163,asus,"['asus', 'tuf gaming f15 15.6"" laptop', 'eclipse gray']",nvidia geforce rtx 3060,1tb ssd,1403.99,09/04/2022,18:30:00,Intel,i7,i7,16gb,None
164,msi,"['msi', 'ge66 raider 15.6"" gaming laptop', 'titanium blue']",nvidia geforce rtx 3070 ti,1 tb ssd,2699.99,09/04/2022,18:30:00,Intel,i9,i9,None,None
165,asus,"['asus', 'gaming f17 fx706 17.3"" gaming laptop', '512 gb']",,,842.99,09/04/2022,18:30:00,Intel,None,None,None,None
166,msi,"['msi', 'gf65 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,512gb ssd,1099.99,09/04/2022,18:30:00,Intel,i5,i5,8gb,None
167,msi,"['msi', 'stealth gs77 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3070 ti,1 tb ssd,2799.99,09/04/2022,18:30:00,Intel,i9,i9,None,None
168,adata,"['adata', 'xpg xenia 15"" gaming laptop', 'black']",nvidia geforce rtx 3070,1tb nvme gen4 ssd,1699.99,09/04/2022,18:30:00,Intel,i7,i7 11800h,32gb,ddr4
169,asus,"['asus', 'flow x16 gv601 16"" touch', 'screen multifunctional laptop', 'eclipse gray']",nvidia geforce rtx 3070 ti,1 tb ssd,2699.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,None,None
170,msi,"['msi', 'katana gf76 17.3"" gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512 gb ssd,1099.99,09/04/2022,18:30:00,Intel,i7,i7,None,None
171,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'qhd', '240hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,3699.99,09/04/2022,18:30:00,Intel,i7,i7,None,None
172,gigabyte ,"['gigabyte aero 17.3"" 4k ultra hd laptop']",nvidia geforce rtx 3080 ti,2tb ssd,3599.0,09/04/2022,18:30:00,Intel,i9,i9 12900hk,32gb,ddr5
173,hp,"['hp', 'pavilion 16.1"" gaming laptop', 'shadow black']",nvidia geforce gtx 1660 ti,512gb ssd + 32gb optane,749.99,09/04/2022,18:30:00,Intel,i5,i5,8gb,None
174,gigabyte ,"['gigabyte aero 17.3"" 4k ultra hd laptop']",nvidia geforce rtx 3070 ti,2tb ssd,2299.0,09/04/2022,18:30:00,Intel,i7,i7 12700h,16gb,ddr5
175,asus,"['asus', 'rog zephyrus 14"" gaming laptop', 'amd rx 6800s', 'moonlight white']",,1tb ssd,2499.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,32gb,None
176,asus,"['asus', 'rog zephyrus 15.6"" qhd gaming laptop', 'eclipse grey', 'eclipse grey']",nvidia geforce rtx 3070,1tb ssd,1479.99,09/04/2022,18:30:00,AMD,ryzen 9,ryzen 9,16gb,None
177,msi,"['msi', 'gp66 15.6"" 240hz gaming laptop', 'black']",nvidia geforce rtx 3080,1tb ssd,1999.99,09/04/2022,18:30:00,Intel,i7,i7,16gb,None
178,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd laptop', 'shadow black']",nvidia geforce rtx 3050 ti,256gb ssd,899.99,09/04/2022,18:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
179,acer,"['acer', 'predator triton 300 se', '14” 165hz creator/gaming laptop', 'gray']",,512gb ssd,1399.99,09/04/2022,18:30:00,Intel,i7,i7,16gb,lpddr5
180,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/04/2022,18:30:00,Intel,i5,i5,8gb,None
181,hp ,"['hp omen', '16.1"" qhd laptop', 'shadow black']",nvidia geforce rtx 3060,1tb ssd,1199.99,09/05/2022,21:30:00,Intel,i7,i7 12700h,16gb,None
182,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce gtx 1650,512gb ssd,549.99,09/05/2022,21:30:00,Intel,i5,i5 12450h,8gb,None
183,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1099.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
184,asus,"['asus', 'rog zephyrus 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,1799.99,09/05/2022,21:30:00,Intel,i9,i9,None,None
185,acer,"['acer', 'nitro 5', '15.6"" fhd gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512gb gen 4 ssd,849.99,09/05/2022,21:30:00,Intel,i5,i5,16gb,ddr4
186,dell,"['dell', 'g15re 5000 15.6"" gaming laptop', '1tb solid state drive', 'grey']",nvidia geforce rtx 3050 ti,,899.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7,16gb,None
187,asus,"['asus', 'tuf dash 15.6"" gaming laptop', 'eclipse grey']",nvidia geforce rtx 3060,512gb ssd,999.99,09/05/2022,21:30:00,Intel,i7,11th gen i7,16gb,None
188,hp,"['hp', 'victus 15.6"" gaming laptop', 'mica silver']",nvidia geforce rtx 3050 ti,512gb ssd,1099.99,09/05/2022,21:30:00,Intel,i7,i7 12650h,16gb,None
189,hp ,"['hp omen', '16.1"" laptop', 'shadow black']",nvidia geforce rtx 3050 ti,1tb ssd,1479.99,09/05/2022,21:30:00,Intel,i7,i7 12700h,16gb,None
190,asus,"['asus', 'rog zephyrus g14 14"" laptop']",nvidia geforce gtx 1650,512gb ssd,1149.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7,16gb,None
191,lenovo,"['lenovo', 'ideapad gaming 3 15ihu6 15.6"" gaming laptop', 'shadow black']",nvidia geforce rtx 3050,256 gb ssd,939.99,09/05/2022,21:30:00,Intel,i5,i5,None,None
192,lenovo,"['lenovo', 'legion 5 15"" gaming laptop', 'phantom blue']",nvidia geforce rtx 3050 ti,512gb ssd,899.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7 5800h,8gb,None
193,gigabyte,"['gigabyte', 'aorus 15.6 ips 240hz gaming laptop']",nvidia geforce rtx 3070,1tb ssd,1199.99,09/05/2022,21:30:00,Intel,i7,i7 11800h,16gb,None
194,lenovo,"['lenovo', 'legion slim 7i 16"" wuxga gaming laptop', 'onyx grey']",nvidia geforce rtx 3060,512gb ssd,1299.99,09/05/2022,21:30:00,Intel,i7,i7 12700h,16gb,None
195,lenovo,"['lenovo', 'ideapad gaming 3i 15.6"" fhd laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,599.99,09/05/2022,21:30:00,Intel,i5,i5 11300h,8gb,None
196,gigabyte,"['gigabyte', 'aero 16"" 4k amoled gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1499.99,09/05/2022,21:30:00,Intel,i7,i7 12700h,16gb,None
197,alienware,"['alienware', 'x14 r1 14.0"" 144hz fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3060,512gb ssd,1599.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
198,acer,"['acer', 'predator helios 300', '15.6"" qhd 240hz gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1699.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,ddr5
199,msi,"['msi', 'vector gp66 15.6"" 360hz gaming laptop', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,1999.99,09/05/2022,21:30:00,Intel,i9,i9,32gb,None
200,acer,"['acer', 'predator helios 300', '15.6"" fhd 165hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1299.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,ddr5
201,gigabyte,"['gigabyte', '15.6"" fhd ips gaming laptop', '16gb']",nvidia geforce rtx 3060,512gb ssd,949.99,09/05/2022,21:30:00,Intel,i5,i5 11400h,None,None
202,alienware ,"['alienware x15 r2  15.6"" fhd gaming laptop', 'lunar light']",nvidia geforce rtx 3070ti,1tb ssd,2399.99,09/05/2022,21:30:00,Intel,i7,12th gen i7,16gb,None
203,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse gray']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1619.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,None,None
204,alienware,"['alienware', 'm17 r5 17.3"" fhd gaming laptop', 'dark side of the moon']",nvidia geforce rtx 3070 ti,1tb ssd,2499.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,None
205,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1199.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,None
206,gigabyte,"['gigabyte', '15.6"" fhd ips 144hz gaming laptop', '16gb']",nvidia geforce rtx 3050,512 gb ssd,799.0,09/05/2022,21:30:00,Intel,i5,i5 11400h,None,None
207,asus,"['asus', 'rog zephyrus 14” wqxga 120hz gaming laptop', 'amd radeon rx 6700s']",,1tb pcie 4.0 ssd,1649.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
208,asus,"['asus', 'rog strix g15 advantage edition 15.6"" qhd gaming laptop', 'radeon\xa0rx 6800m']",,512gb ssd,1399.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9 5980hx,16gb,None
209,msi,"['msi', 'gs66 15.6"" gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1124.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
210,asus,"['asus', 'tuf gaming a15 15.6"" fhd 144hz gaming laptop']",nvidia geforce rtx 3050 ti,512gb pcie ssd,1079.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7,None,None
211,lenovo,"['lenovo', 'legion 5 pro 16"" wqxga gaming laptop', 'storm grey']",nvidia geforce rtx 3050 ti,512gb ssd,1399.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
212,gigabyte,"['gigabyte', 'aorus 15.6"" ips gaming laptop']",nvidia geforce rtx 3070,512gb ssd,1249.99,09/05/2022,21:30:00,Intel,i7,i7 12700h,16gb,None
213,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050,512gb ssd,949.99,09/05/2022,21:30:00,AMD,ryzen 5,ryzen 5,8gb,None
214,msi,"['msi', 'stealth 17.3"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,1tb ssd,1799.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
215,lenovo,"['lenovo', 'legion slim 7 amd advantage edition 16"" wqxga gaming laptop', 'amd radeon rx 6800s', 'onyx grey']",,1tb ssd,1949.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9 6900hx,16gb,None
216,msi,"['msi', 'sword 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3050,512gb ssd,949.99,09/05/2022,21:30:00,Intel,i5,i5,8gb,None
217,acer,"['acer', 'nitro 5 17.3"" full hd ips 144hz gaming laptop']",nvidia geforce rtx 3050,512gb pcie gen 4 ssd,949.99,09/05/2022,21:30:00,Intel,i5,i5 12500h,None,None
218,asus,"['asus', 'rog zephyrus 16"" fhd 165hz gaming laptop', 'off black']",nvidia geforce rtx 3060,512gb pcie 4.0 ssd,1649.99,09/05/2022,21:30:00,Intel,i7,i7,None,None
219,asus,"['asus', 'rog zephyrus 15.6"" qhd gaming laptop', 'eclipse grey', 'eclipse grey']",nvidia geforce rtx 3080,1tb ssd,1949.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,None
220,asus,"['asus', 'rog 13.4"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1599.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,None
221,asus,"['asus', 'rog 13.4"" touchscreen gaming tablet', 'black']",nvidia geforce rtx 3050 ti v4g graphics,1tb ssd,1599.99,09/05/2022,21:30:00,Intel,i9,i9,16gb,None
222,asus,"['asus', 'rog zephyrus 14"" gaming laptop']",nvidia geforce rtx 3060,1tb ssd,1549.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,None
223,msi,"['msi', 'delta 15.6"" fhd 240hz gaming laptop', 'radeon rx6700m', 'black']",,1tb ssd,1599.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7 5800,16gb,None
224,hp ,"['hp omen', '16.1"" gaming laptop']",nvidia geforce rtx 3050 ti,512gb ssd,997.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7,16gb,None
225,dell ,"['dell g15 15.6"" fhd 120hz gaming laptop', 'phantom grey with speckles']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7 6800h,16gb,None
226,hp ,"['hp omen', '16.1"" gaming laptop', 'amd radeon rx 6650m', 'mica silver']",,1tb ssd,1579.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7 6800,16gb,None
227,lenovo,"['lenovo', 'legion slim 7 15"" gaming laptop', 'shadow black']",nvidia geforce rtx 3060,512gb ssd,1199.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7 5800h,16gb,None
228,asus,"['asus', 'rog 16"" touchscreen gaming laptop', 'off black']",nvidia geforce rtx 3060 v6g graphics,1tb ssd,1999.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
229,asus,"['asus', 'rog zephyrus 15.6"" qhd gaming laptop', 'eclipse grey', 'eclipse grey']",nvidia geforce rtx 3070,1tb ssd,1479.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,None
230,msi,"['msi', 'gp66 15.6"" 240hz gaming laptop', 'black']",nvidia geforce rtx 3070,1tb ssd,1699.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
231,asus,"['asus', 'tuf dash 15.6"" fhd 144hz gaming laptop', 'off black']",nvidia geforce rtx 3070,512gb pcie ssd,1499.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,ddr5
232,lenovo,"['lenovo', 'legion slim 7 15"" 4k ultra hd gaming laptop', 'shadow black']",nvidia geforce rtx 3050 ti,1tb ssd,1439.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9 5900hx,16gb,None
233,hp,"['hp', 'pavilion 15.6"" touch', 'screen laptop', 'ceramic white']",,256gb ssd,679.99,09/05/2022,21:30:00,Intel,i5,i5 1235u,8gb,None
234,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/05/2022,21:30:00,Intel,i5,i5,8gb,ddr4
235,asus,"['asus', 'rog zephyrus 14"" fhd 144hz gaming laptop', 'moonlight white']",nvidia geforce rtx 3060,512gb pcie ssd,1399.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7,16gb,ddr4
236,gigabyte,"['gigabyte', 'aero 16"" 4k amoled gaming laptop']",nvidia geforce rtx 3070 ti,1tb ssd,1799.99,09/05/2022,21:30:00,Intel,i7,i7 12700h,16gb,None
237,alienware,"['alienware', 'x15 r1 15.6"" fhd gaming laptop', '512gb solid state drive', 'white, lunar light']",nvidia geforce rtx 3070,,2199.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
238,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black']",nvidia geforce rtx 3050 ti,,1199.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
239,asus,"['asus', 'rog 16"" wqxga 165hz gaming laptop', 'off black']",nvidia geforce rtx 3080 ti,2tb ssd,3199.99,09/05/2022,21:30:00,Intel,i9,i9,32gb,ddr5
240,asus,"['asus', 'strix scar 15 g533 15.6"" gaming laptop', 'off black']",nvidia geforce rtx 3060,512 gb ssd,1683.99,09/05/2022,21:30:00,Intel,i9,i9,None,None
241,asus,"['asus', 'zenbook pro 15.6"" touch', 'screen laptop', 'pine gray']",nvidia geforce rtx 3050 ti,,1449.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,None,None
242,asus,"['asus', 'rog zephyrus 14"" wqxga 120hz gaming laptop', 'amd radeon rx 6800s', 'moonlight white']",,1tb pcie 4.0 ssd,1899.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,ddr5
243,msi,"['msi', 'ge66 raider 15.6"" gaming laptop', 'titanium blue']",nvidia geforce rtx 3070 ti,1 tb ssd,2699.99,09/05/2022,21:30:00,Intel,i9,i9,None,None
244,razer,"['razer', 'blade 14', '14"" gaming laptop', 'qhd 165hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2599.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9 6900hx,None,None
245,asus,"['asus', 'rog zephyrus 15.6"" wqhd 165hz gaming laptop', 'eclipse grey']",nvidia geforce rtx 3070 ti,1tb pcie 4.0 ssd,1999.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,None,None
246,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'uhd', '144hz', '32gb ram', 'black']",nvidia geforce rtx 3080 ti,1tb ssd,3999.99,09/05/2022,21:30:00,Intel,i9,i9,None,None
247,gigabyte,"['gigabyte', '15.6 ips level 240hz gaming laptop']",nvidia geforce rtx 3060,512gb ssd,1299.99,09/05/2022,21:30:00,Intel,i7,i7 11800h,16gb,None
248,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'black, dark shadow grey']",nvidia geforce rtx 3050,,1149.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
249,asus,"['asus', 'vivobook pro 16x n7600 16"" laptop', '1 tb']",,,1549.99,09/05/2022,21:30:00,Intel,None,None,None,None
250,asus,"['asus', 'strix scar 15 g533 15.6"" gaming laptop', 'off black']",nvidia geforce rtx 3080,1 tb ssd,2499.99,09/05/2022,21:30:00,Intel,i9,i9,None,None
251,alienware,"['alienware', 'm15 r5 15.6"" fhd gaming laptop', '1tb solid state drive', 'dark side of the moon']",nvidia geforce rtx 3070,,1999.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,16gb,None
252,asus,"['asus', 'rog zephyrus 14"" gaming laptop', 'amd rx 6800s', 'moonlight white']",,1tb ssd,2499.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,32gb,None
253,gigabyte ,"['gigabyte aorus 17.3"" fhd laptop']",nvidia geforce rtx 3080 ti,1tb ssd,2799.0,09/05/2022,21:30:00,Intel,i9,i9 12900h,32gb,ddr5
254,razer,"['razer', 'blade 15 advanced', '15.6"" gaming laptop', 'qhd', '240hz', '16gb ram', 'black']",nvidia geforce rtx 3070 ti,1tb ssd,2999.99,09/05/2022,21:30:00,Intel,i7,i7,None,None
255,msi,"['msi', 'katana gf76 17.3"" gaming laptop', 'black']",nvidia geforce rtx 3050 ti,512 gb ssd,1099.99,09/05/2022,21:30:00,Intel,i7,i7,None,None
256,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd laptop', 'shadow black']",nvidia geforce rtx 3050 ti,256gb ssd,899.99,09/05/2022,21:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
257,asus ,"['asus vivobook flip multifunctional laptop, 14” fhd touch display, amd ryzen 7, 16gb ddr4, 1tb ssd, bespoke black', 'black']",,,949.99,09/05/2022,21:30:00,None,None,None,None,None
258,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'phantom grey, with speckles']",nvidia geforce rtx 3050 graphics,,899.99,09/05/2022,21:30:00,AMD,ryzen 5,ryzen 5,8gb,None
259,msi,"['msi', 'gp66 15.6"" 240hz gaming laptop', 'black']",nvidia geforce rtx 3080,1tb ssd,1999.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
260,asus,"['asus', 'zenbook 14 um425 14"" laptop', 'pine gray']",,1 tb ssd,1099.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,None,None
261,asus,"['asus', 'tuf gaming f15 15.6"" laptop', 'eclipse gray']",nvidia geforce rtx 3060,1tb ssd,1403.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
262,asus,"['asus', 'tuf gaming 17.3"" laptop', 'eclipse grey']",nvidia geforce rtx 3050 ti,512gb ssd,999.99,09/05/2022,21:30:00,Intel,i5,i5,8gb,None
263,msi,"['msi', 'gf65 15.6"" 144hz gaming laptop', 'black']",nvidia geforce rtx 3060,512gb ssd,1099.99,09/05/2022,21:30:00,Intel,i5,i5,8gb,None
264,lenovo,"['lenovo', 'ideapad gaming 3 15.6"" fhd 120hz laptop', 'shadow black']",nvidia geforce gtx 1650,256gb ssd,849.99,09/05/2022,21:30:00,AMD,ryzen 5,ryzen 5 5600h,8gb,None
265,gigabyte,"['gigabyte', 'g5 md 15.6"" fhd ips gaming laptop']",nvidia geforce rtx 3050 ti,512gb ssd,899.99,09/05/2022,21:30:00,Intel,i5,i5 11400h,8gb,None
266,alienware,"['alienware', 'm15 r7 15.6"" qhd 240hz gaming laptop', 'dark side of the moon']",nvidia geforce rtx 3060,1 tb ssd,1899.99,09/05/2022,21:30:00,Intel,i7,i7,16gb,None
267,dell,"['dell', 'g15 15.6"" fhd gaming laptop', '512gb solid state drive', 'phantom grey, with speckles']",nvidia geforce rtx 3050 ti graphics,,999.99,09/05/2022,21:30:00,AMD,ryzen 7,ryzen 7,8gb,None
268,corsair,"['corsair', 'voyager a1600 16” qhd 240hz gaming laptop', 'amd radeon rx 6800m', 'black']",,2tb pcie ssd,2699.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9 6900hs,32gb,None
269,msi,"['msi', 'vector gp76 17.3"" gaming laptop', 'core black']",nvidia geforce rtx 3080,1 tb ssd,2499.99,09/05/2022,21:30:00,Intel,i7,i7,None,None
270,asus,"['asus', 'flow x16 gv601 16"" touch', 'screen multifunctional laptop', 'eclipse gray']",nvidia geforce rtx 3070 ti,1 tb ssd,2699.99,09/05/2022,21:30:00,AMD,ryzen 9,ryzen 9,None,None
271,hp ,"['hp omen', '16.1"" qhd laptop', 'shadow black']",nvidia geforce rtx 3060,1tb ssd,1699.99,09/07/2022,17:30:00,Intel,i7,i7 12700h,16gb,None
